TurnsLeft	kp	kb	ka	dpos_X	dpos_Y	dpos_theta	cpos_X	cpos_Y	cpos_theta	Deltax	deltay	deltatheta	rho	alpha	beta	vix	viy	wi	vr	wr	phi_l	phi_r
5	2	-10	18	0	200	0.39269908169872414	0.0	0.0	0.0	0.0	200.0	0.39269908169872414	200.0	1.1780972450961724	-1.5707963267948966	0.0	0.0	0.0	400.0	36.91371367968007	-161.97637610410723	428.64304277077395
5	2	-10	18	0	200	0.39269908169872414	40.0	0.0	-2.591813939211579	-40.0	200.0	2.984513020910303	203.9607805437114	-2.315878563021954	-1.768191886644777	400.0	0.0	36.91371367968007	407.9215610874228	-24.003895267947403	328.00501583938683	-56.05730844777162
5	2	-10	18	0	200	0.39269908169872414	5.218969311084209	-21.31384301848679	1.2909818411732665	-5.218969311084209	221.31384301848678	0.8982827594745424	221.37537069936542	-0.08930720868506192	-1.5943737141869287	-347.8103068891579	-213.13843018486787	-24.003895267947403	442.75074139873084	14.336207385538174	32.89392138193822	262.27323955054896
5	2	-10	18	0	200	0.39269908169872414	17.446742144372983	21.23922692515821	2.724602579727084	-17.446742144372983	178.76077307484178	2.33190349802836	179.61014114399921	-1.4492151940347076	-1.6680864673911007	122.27772833288773	425.53069943645	14.336207385538174	359.22028228799843	-9.405008818713728	194.98016464570932	44.500023546289654
5	2	-10	18	0	200	0.39269908169872414	-15.39720404152537	35.78801763121024	1.7841016978557112	15.39720404152537	164.21198236878976	1.391402616156987	164.93225592886336	-0.6994953034471796	-1.4773054761072557	-328.4394618589835	145.4879070605203	-9.405008818713728	329.8645118577267	2.1821392990233264	92.4977228937223	127.41195167809552
5	2	-10	18	0	200	0.39269908169872414	-22.38015571184138	68.0268815659303	2.0023156277580436	22.38015571184138	131.9731184340697	1.6096165460593195	133.85729475414948	-0.9922014449726468	-1.402813264484121	-69.8295167031601	322.38863934720064	2.1821392990233264	267.71458950829896	-3.831493364666434	119.89014342009779	58.58624958543484
5	2	-10	18	0	200	0.39269908169872414	-33.577353577268255	92.34423697967647	1.6191662912914002	33.577353577268255	107.65576302032353	1.226467209592676	112.77057233490015	-0.7434031478862955	-1.2684622251038289	-111.97197865426875	243.17355413746165	-3.831493364666434	225.5411446698003	-0.6966344109150313	80.75345684392035	69.60730626927985
5	2	-10	18	0	200	0.39269908169872414	-34.66786993878724	114.8719721844168	1.549502850199897	34.66786993878724	85.1280278155832	1.156803768501173	91.91649648383783	-0.7581410820869179	-1.1840608498117033	-10.905163615189872	225.2773520474034	-0.6966344109150313	183.83299296767566	-1.8059309794474885	75.72511215813846	46.83021648697865
5	2	-10	18	0	200	0.39269908169872414	-34.276455165739385	133.25110403306445	1.3689097522551483	34.276455165739385	66.74889596693555	0.9762106705564242	75.03526165432974	-0.6652123315588137	-1.0963965023950588	3.914147730478553	183.7913184864766	-1.8059309794474885	150.0705233086595	-1.0098569441080567	58.102363322417624	41.94465221668871
5	2	-10	18	0	200	0.39269908169872414	-31.267271874802052	147.9533635731111	1.2679240578443427	31.267271874802052	52.04663642688891	0.8752249761456186	60.71651055393044	-0.6308012018699265	-1.0298219376731403	30.091832909373323	147.02259540046649	-1.0098569441080567	121.43302110786088	-1.0562022569272749	48.927291758038486	32.028055647202095
5	2	-10	18	0	200	0.39269908169872414	-27.645374555463803	159.54394793982843	1.1623038321516153	27.645374555463803	40.45605206017157	0.7696047504528911	48.99958043297104	-0.583665907074753	-0.9713370067755864	36.218973193382496	115.90584366717334	-1.0562022569272749	97.99916086594207	-0.7926162595896891	39.00731703203154	26.325456878596512
5	2	-10	18	0	200	0.39269908169872414	-23.75259004007319	168.53753365527157	1.0830422061926464	23.75259004007319	31.462466344728426	0.6903431244939222	39.42172398697136	-0.5516065717664259	-0.9241347161249446	38.92784515390611	89.93585715443146	-0.7926162595896891	78.84344797394272	-0.6875711305462211	31.78171836901734	20.780580280277803
5	2	-10	18	0	200	0.39269908169872414	-20.057646333678548	175.5024660950568	1.0142850931380243	20.057646333678548	24.497533904943197	0.6215860114393001	31.661306730309946	-0.5222647087396507	-0.8847194660970977	36.94943706394642	69.64932439785238	-0.6875711305462211	63.32261346061989	-0.5535700963427352	25.536098590948512	16.67897704946475
5	2	-10	18	0	200	0.39269908169872414	-16.71277431084144	180.8792090594984	0.9589280835037508	16.71277431084144	19.120790940501593	0.5662290018050267	25.395304120161455	-0.499129854397517	-0.8524973108049579	33.4487202283711	53.76742964441612	-0.5535700963427352	50.79060824032291	-0.4593642711057271	20.60511691562012	13.255288577928486
5	2	-10	18	0	200	0.39269908169872414	-13.79537314364851	185.03680804014587	0.9129916563931781	13.79537314364851	14.963191959854129	0.520292574694454	20.35213585351527	-0.47970718591015127	-0.825983552181751	29.17401167192929	41.57598980647473	-0.4593642711057271	40.70427170703054	-0.3748938245652127	16.567241165531883	10.56893997248848
5	2	-10	18	0	200	0.39269908169872414	-11.30679097342396	188.25788489952663	0.8755022739366569	11.30679097342396	11.74211510047337	0.4828031922379328	16.30094442507753	-0.4639184619127167	-0.8042828937226644	24.885821702245494	32.21076859380748	-0.3748938245652127	32.60188885015506	-0.30770337720225704	13.328923301003078	8.405669265766965
5	2	-10	18	0	200	0.39269908169872414	-9.218277263212677	190.76127101601728	0.8447319362164312	9.218277263212677	9.238728983982725	0.45203285451770703	13.051082290022782	-0.45092478140304526	-0.78650623651211	20.88513710211282	25.033861164906536	-0.30770337720225704	26.102164580045564	-0.2515837001337138	10.713391127751564	6.688051925612145
