TurnsLeft	kp	kb	ka	dpos_X	dpos_Y	dpos_theta	cpos_X	cpos_Y	cpos_theta	Deltax	deltay	deltatheta	rho	alpha	beta	vix	viy	wi	vr	wr	phi_l	phi_r
5	5	-0.5	4	0	200	0.39269908169872414	0.0	0.0	0.0	0.0	200.0	0.39269908169872414	200.0	1.1780972450961724	-1.5707963267948966	0.0	0.0	0.0	1000.0	5.497787143782138	289.35103618307625	377.31563048359044
5	5	-0.5	4	0	200	0.39269908169872414	100.0	0.0	0.5497787143782138	-100.0	200.0	0.15707963267948966	223.60679774997897	1.0919661397187648	-2.0344439357957027	1000.0	0.0	5.497787143782138	1118.033988749895	5.385086526772911	329.5973040357817	415.75868846414824
5	5	-0.5	4	0	200	0.39269908169872414	195.3280683921172	58.41711544254673	1.0882873670555049	-195.3280683921172	141.58288455745327	0.6955882853567807	241.24420718724988	1.0333985745545675	-2.5143850233087965	953.2806839211718	584.1711544254673	5.385086526772911	1206.2210359362493	5.390786809872669	358.9473841664351	445.19997312439784
5	5	-0.5	4	0	200	0.39269908169872414	251.29710494216985	165.26822130023103	1.6273660480427719	-251.29710494216985	34.73177869976897	1.2346669663440477	253.68589121976345	0.9841875798406154	-3.0042527095821114	559.6903655005267	1068.511058576843	5.390786809872669	1268.4294560988174	5.4388766741535175	379.2988053063777	466.32083209283394
5	5	-0.5	4	0	200	0.39269908169872414	244.12546133131107	291.90826385751325	2.1712537154581235	-244.12546133131107	-91.90826385751325	1.7785546337593994	260.8531576108055	0.9377071069150134	2.7815254031077252	-71.71643610858771	1266.400425572822	5.4388766741535175	1304.2657880540276	2.360065726106191	415.87473687582633	453.6357884935254
5	5	-0.5	4	0	200	0.39269908169872414	170.43184706014875	399.52026911034307	2.4072602880687426	-170.43184706014875	-199.52026911034307	2.0145612063700185	262.4030340491467	1.2054975454455832	2.2777283919665363	-736.9361427116231	1076.1200525282984	2.360065726106191	1312.0151702457335	3.6831259857990646	407.8733821955187	466.8033979683037
5	5	-0.5	4	0	200	0.39269908169872414	73.04380868270317	487.43732121368987	2.775572886648649	-73.04380868270317	-287.43732121368987	2.382873804949925	296.5731134364295	1.2952637033696544	1.819649635462559	-973.8803837744557	879.1705210334682	3.6831259857990646	1482.8655671821475	4.271229995747338	460.1186824280705	528.4583623600279
5	5	-0.5	4	0	200	0.39269908169872414	-65.42013833284943	540.5093315413434	-3.0804894209562033	65.42013833284943	-340.5093315413434	3.4731885026549274	346.73678686609196	1.3068055029587393	1.3809848362987398	-1384.639470155526	530.7201032765354	4.271229995747338	1733.6839343304598	4.536729593685587	541.6008080273352	614.1884815263047
5	5	-0.5	4	0	200	0.39269908169872414	-238.46498789650926	529.9225529451054	-2.6268164615876444	238.46498789650926	-329.9225529451054	3.0195155432863685	407.0803868946503	1.289179666089857	0.9449377137990633	-1730.4484956365982	-105.86778596238034	4.536729593685587	2035.4019344732515	4.684249807459896	640.9933130314047	715.941309950763
5	5	-0.5	4	0	200	0.39269908169872414	-415.62696940688295	429.71156225100765	-2.158391480841655	415.62696940688295	-229.71156225100765	2.551090562540379	474.88227965480934	1.2607886849757177	0.504903714167213	-1771.6198151037372	-1002.1099069409772	4.684249807459896	2374.411398274047	4.790702882819264	753.1448430287948	829.796089153903
5	5	-0.5	4	0	200	0.39269908169872414	-547.2551083968825	232.0949437479918	-1.6793211925597284	547.2551083968825	-32.094943747991806	2.0720202742584526	548.1954387631024	1.2280420769787979	0.05858003388220645	-1316.2813898999955	-1976.1661850301584	4.790702882819264	2740.977193815512	4.882878290974088	874.5960382773778	952.7220909329633
