TurnsLeft	kp	kb	ka	dpos_X	dpos_Y	dpos_theta	cpos_X	cpos_Y	cpos_theta	Deltax	deltay	deltatheta	rho	alpha	beta	vix	viy	wi	vr	wr	phi_l	phi_r
5	5	-0.5	14	0	200	0.39269908169872414	0.0	0.0	0.0	0.0	200.0	0.39269908169872414	200.0	1.1780972450961724	-1.5707963267948966	0.0	0.0	0.0	1000.0	17.278759594743864	195.1032565753824	471.56341009128425
5	5	-0.5	14	0	200	0.39269908169872414	100.0	0.0	1.7278759594743864	-100.0	200.0	1.3351768777756623	223.60679774997897	-0.08613110537740809	-2.0344439357957027	1000.0	0.0	17.278759594743864	1118.033988749895	-0.1886135073858619	374.18690430905184	371.1690881908781
5	5	-0.5	14	0	200	0.39269908169872414	82.51009510731146	110.42691350773464	1.7090146087358002	-82.51009510731146	89.57308649226536	1.316315527037076	121.78363444391218	0.21345977036692343	-2.315173460801448	-174.89904892688548	1104.2691350773464	-0.1886135073858619	608.9181722195609	4.146023515537652	169.80453594888576	236.1409121974882
5	5	-0.5	14	0	200	0.39269908169872414	74.1205052697308	170.73800856452556	2.1236169602895654	-74.1205052697308	29.261991435474442	1.7309178785908412	79.68759906164804	0.24927016699474036	-2.76558620898303	-83.89589837580652	603.1109505679093	4.146023515537652	398.4379953082402	4.8725754424178795	93.83206156340368	171.79326864208977
5	5	-0.5	14	0	200	0.39269908169872414	53.1989323148403	204.64694759460562	2.6108745045313535	-53.1989323148403	-4.646947594605621	2.2181754228326294	53.401502988080495	0.2251483071690803	3.0544634137804283	-209.215729548905	339.08939030080063	4.8725754424178795	267.0075149404025	1.62484459347691	76.00374823231887	102.00126172794944
5	5	-0.5	14	0	200	0.39269908169872414	30.171034739825895	218.1616086566204	2.7733589638790446	-30.171034739825895	-18.161608656620388	2.3806598821803204	35.21555574271134	0.5173904522062065	2.599736809395611	-230.278975750144	135.14661062014775	1.62484459347691	176.07777871355668	5.943597926189085	11.143809495006215	106.24137631403158
5	5	-0.5	14	0	200	0.39269908169872414	13.743601019976726	224.49984681457602	-2.915466550681633	-13.743601019976726	-24.499846814576017	3.308165632380357	28.091441097494375	0.4407471200051276	2.0820203489777813	-164.27433719849168	63.38238157955635	5.943597926189085	140.45720548747187	5.129449505582896	5.78347245116079	87.85466454048712
5	5	-0.5	14	0	200	0.39269908169872414	0.0554529370293384	221.35074094261762	-2.4025216001233436	-0.0554529370293384	-21.35074094261762	2.7952206818220677	21.350812954709557	0.4364289603443847	1.5733935580802347	-136.88148082947387	-31.491058719583833	5.129449505582896	106.75406477354778	5.323308665781269	-7.001781068400892	78.1711575840994
5	5	-0.5	14	0	200	0.39269908169872414	-7.834682529260958	214.15976981346293	-1.8701907335452166	7.834682529260958	-14.15976981346293	2.2628898152439407	16.182747959001365	0.41207302208889307	1.0654186297575994	-78.90135466290296	-71.90971129154697	5.323308665781269	80.91373979500682	5.236312994365703	-14.919257356590018	68.86175055326123
5	5	-0.5	14	0	200	0.39269908169872414	-10.22116537505076	206.42833834814607	-1.3465594341086462	10.22116537505076	-6.42833834814607	1.7392585158073703	12.074591319890784	0.39244410964360266	0.5614162427663194	-23.86482845789801	-77.31431465316867	5.236312994365703	60.37295659945392	5.213509413627277	-21.58375644253357	61.832394175502856
